Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Total Sales,Profit
5232,2024-05-20,2024-05-22,First Class,C-3589,Customer C-3589,Home Office,Tennessee City 2,Tennessee,South,Clothing,T-Shirts,Value T-Shirts 667,165.51,2,0.0,331.02,106.93
3955,2024-05-20,2024-05-20,Standard Class,C-4928,Customer C-4928,Corporate,Pennsylvania City 2,Pennsylvania,East,Technology,Copiers,Premium Copiers 490,1996.05,3,0.0,5988.15,1677.71
1991,2024-05-20,2024-05-22,Same Day,C-2732,Customer C-2732,Consumer,New York City 1,New York,East,Clothing,Dresses,Acme Dresses 854,155.64,1,0.4,93.38,-10.63
7739,2024-05-20,2024-05-24,Second Class,C-4129,Customer C-4129,Consumer,Pennsylvania City 3,Pennsylvania,East,Furniture,Tables,Best Tables 372,628.07,1,0.5,314.04,-87.34
8027,2024-05-20,2024-05-21,Same Day,C-4903,Customer C-4903,Consumer,Washington City 1,Washington,West,Office Supplies,Labels,Acme Labels 402,84.16,3,0.1,227.23,54.13
12764,2024-05-20,2024-05-20,Same Day,C-3007,Customer C-3007,Home Office,Oregon City 1,Oregon,West,Home & Garden,Kitchenware,Premium Kitchenware 561,225.33,4,0.0,901.32,193.74
4874,2024-05-21,2024-05-21,Standard Class,C-2621,Customer C-2621,Consumer,North Carolina City 1,North Carolina,South,Clothing,Dresses,Global Dresses 579,47.79,1,0.0,47.79,13.36
506,2024-05-21,2024-05-24,Standard Class,C-4153,Customer C-4153,Corporate,Virginia City 4,Virginia,South,Home & Garden,Decor,Premium Decor 187,47.79,1,0.0,47.79,17.28
7375,2024-05-21,2024-05-23,Second Class,C-4756,Customer C-4756,Consumer,Florida City 3,Florida,South,Office Supplies,Envelopes,Value Envelopes 420,87.03,3,0.0,261.09,98.76
5405,2024-05-21,2024-05-22,Same Day,C-1399,Customer C-1399,Consumer,Indiana City 3,Indiana,Central,Office Supplies,Labels,Value Labels 562,24.99,4,0.2,79.97,12.72
12507,2024-05-21,2024-05-23,Standard Class,C-3293,Customer C-3293,Consumer,Illinois City 1,Illinois,Central,Office Supplies,Supplies,Global Supplies 494,8.87,5,0.0,44.35,12.18
11267,2024-05-21,2024-05-21,First Class,C-3080,Customer C-3080,Consumer,Tennessee City 3,Tennessee,South,Home & Garden,Garden Tools,Global Garden Tools 939,210.31,1,0.0,210.31,58.74
12014,2024-05-21,2024-05-26,Second Class,C-2079,Customer C-2079,Consumer,California City 2,California,West,Technology,Machines,Best Machines 369,1894.65,1,0.0,1894.65,724.92
7458,2024-05-21,2024-05-22,First Class,C-3141,Customer C-3141,Consumer,Pennsylvania City 1,Pennsylvania,East,Furniture,Tables,Premium Tables 953,277.03,5,0.0,1385.15,462.44
3361,2024-05-21,2024-05-26,First Class,C-2286,Customer C-2286,Corporate,Florida City 2,Florida,South,Furniture,Tables,Global Tables 414,256.36,9,0.0,2307.24,823.15
11881,2024-05-21,2024-05-22,Standard Class,C-1896,Customer C-1896,Corporate,New York City 3,New York,East,Clothing,Jackets,Premium Jackets 683,188.69,1,0.0,188.69,42.6
9030,2024-05-22,2024-05-25,Second Class,C-2925,Customer C-2925,Corporate,Oregon City 3,Oregon,West,Furniture,Furnishings,Global Furnishings 822,641.87,9,0.0,5776.83,1793.62
5620,2024-05-22,2024-05-25,First Class,C-3745,Customer C-3745,Consumer,New York City 1,New York,East,Office Supplies,Art,Global Art 378,37.76,9,0.0,339.84,134.73
5049,2024-05-22,2024-05-22,Second Class,C-4213,Customer C-4213,Consumer,Oregon City 4,Oregon,West,Clothing,T-Shirts,Global T-Shirts 128,33.04,1,0.1,29.74,7.17
13569,2024-05-22,2024-05-22,Standard Class,C-4686,Customer C-4686,Consumer,Arizona City 3,Arizona,West,Furniture,Bookcases,Premium Bookcases 634,339.75,4,0.0,1359.0,398.03
14627,2024-05-22,2024-05-27,Standard Class,C-3419,Customer C-3419,Home Office,Washington City 2,Washington,West,Clothing,T-Shirts,Premium T-Shirts 288,57.35,8,0.0,458.8,166.55
2794,2024-05-22,2024-05-25,Second Class,C-3085,Customer C-3085,Consumer,Tennessee City 2,Tennessee,South,Technology,Phones,Acme Phones 606,1840.22,8,0.0,14721.76,4820.41
14114,2024-05-22,2024-05-24,First Class,C-4161,Customer C-4161,Home Office,Florida City 2,Florida,South,Office Supplies,Fasteners,Global Fasteners 740,39.48,1,0.0,39.48,12.17
9151,2024-05-22,2024-05-26,First Class,C-1565,Customer C-1565,Corporate,Illinois City 1,Illinois,Central,Clothing,Trousers,Best Trousers 177,40.87,8,0.1,294.26,50.31
4489,2024-05-22,2024-05-25,Same Day,C-1135,Customer C-1135,Corporate,North Carolina City 2,North Carolina,South,Clothing,Dresses,Premium Dresses 965,164.13,7,0.2,919.13,158.64
4062,2024-05-22,2024-05-22,First Class,C-4498,Customer C-4498,Consumer,Massachusetts City 4,Massachusetts,East,Home & Garden,Plants,Value Plants 192,172.13,1,0.0,172.13,45.28
8379,2024-05-22,2024-05-22,Standard Class,C-3455,Customer C-3455,Corporate,California City 4,California,West,Office Supplies,Binders,Global Binders 496,40.55,1,0.0,40.55,14.39
11780,2024-05-22,2024-05-26,Same Day,C-4376,Customer C-4376,Consumer,Michigan City 2,Michigan,Central,Office Supplies,Paper,Acme Paper 619,96.84,3,0.0,290.52,109.18
5014,2024-05-23,2024-05-26,First Class,C-2692,Customer C-2692,Consumer,Florida City 2,Florida,South,Home & Garden,Decor,Value Decor 239,98.01,2,0.2,156.82,13.79
14451,2024-05-23,2024-05-23,Second Class,C-2252,Customer C-2252,Consumer,Tennessee City 3,Tennessee,South,Office Supplies,Supplies,Value Supplies 356,52.22,5,0.2,208.88,4.97
1940,2024-05-23,2024-05-27,First Class,C-3778,Customer C-3778,Home Office,Indiana City 4,Indiana,Central,Clothing,T-Shirts,Acme T-Shirts 194,150.89,9,0.0,1358.01,521.61
9109,2024-05-23,2024-05-23,Same Day,C-3416,Customer C-3416,Corporate,Michigan City 1,Michigan,Central,Home & Garden,Decor,Best Decor 569,39.68,8,0.0,317.44,122.08
8822,2024-05-23,2024-05-25,First Class,C-3473,Customer C-3473,Consumer,California City 4,California,West,Home & Garden,Plants,Value Plants 423,34.97,8,0.0,279.76,94.63
7719,2024-05-23,2024-05-24,First Class,C-4294,Customer C-4294,Corporate,Massachusetts City 1,Massachusetts,East,Technology,Accessories,Global Accessories 620,477.05,4,0.0,1908.2,708.97
14135,2024-05-23,2024-05-27,Standard Class,C-2355,Customer C-2355,Home Office,Texas City 4,Texas,Central,Furniture,Bookcases,Acme Bookcases 319,957.34,4,0.0,3829.36,1270.47
14130,2024-05-23,2024-05-28,First Class,C-1983,Customer C-1983,Corporate,North Carolina City 4,North Carolina,South,Office Supplies,Storage,Value Storage 514,24.34,6,0.0,146.04,41.5
2693,2024-05-23,2024-05-24,Same Day,C-1360,Customer C-1360,Corporate,Oregon City 2,Oregon,West,Office Supplies,Labels,Acme Labels 680,44.14,3,0.0,132.42,52.08
9218,2024-05-23,2024-05-25,Second Class,C-1251,Customer C-1251,Home Office,Massachusetts City 3,Massachusetts,East,Home & Garden,Decor,Acme Decor 699,260.42,8,0.0,2083.36,564.58
6540,2024-05-24,2024-05-26,Second Class,C-3840,Customer C-3840,Home Office,Pennsylvania City 3,Pennsylvania,East,Home & Garden,Decor,Value Decor 822,195.25,3,0.1,527.18,87.95
6643,2024-05-24,2024-05-26,Standard Class,C-4642,Customer C-4642,Consumer,Tennessee City 2,Tennessee,South,Clothing,Dresses,Value Dresses 459,125.47,1,0.4,75.28,-7.4
14878,2024-05-24,2024-05-27,Same Day,C-2207,Customer C-2207,Home Office,North Carolina City 2,North Carolina,South,Office Supplies,Accessories,Premium Accessories 208,61.09,6,0.0,366.54,118.53
7880,2024-05-24,2024-05-28,Second Class,C-3691,Customer C-3691,Consumer,Texas City 3,Texas,Central,Home & Garden,Decor,Acme Decor 150,274.27,5,0.0,1371.35,536.55
7574,2024-05-24,2024-05-29,Second Class,C-2515,Customer C-2515,Consumer,Washington City 4,Washington,West,Home & Garden,Decor,Acme Decor 289,261.56,1,0.0,261.56,87.86
11552,2024-05-24,2024-05-24,Same Day,C-3261,Customer C-3261,Corporate,Tennessee City 2,Tennessee,South,Clothing,T-Shirts,Acme T-Shirts 794,106.91,5,0.0,534.55,197.94
5468,2024-05-24,2024-05-24,Standard Class,C-4680,Customer C-4680,Consumer,Oregon City 3,Oregon,West,Technology,Machines,Global Machines 861,1137.24,7,0.0,7960.68,1616.33
10102,2024-05-24,2024-05-24,First Class,C-1439,Customer C-1439,Consumer,Michigan City 1,Michigan,Central,Clothing,T-Shirts,Value T-Shirts 739,33.84,4,0.3,94.75,6.84
5905,2024-05-24,2024-05-25,Standard Class,C-3758,Customer C-3758,Corporate,Texas City 3,Texas,Central,Furniture,Tables,Acme Tables 878,918.25,3,0.2,2203.8,25.61
2529,2024-05-24,2024-05-28,First Class,C-1987,Customer C-1987,Consumer,Washington City 2,Washington,West,Office Supplies,Accessories,Best Accessories 242,23.7,2,0.4,28.44,-0.44
8300,2024-05-25,2024-05-29,First Class,C-2507,Customer C-2507,Home Office,Tennessee City 4,Tennessee,South,Furniture,Chairs,Acme Chairs 335,55.15,4,0.0,220.6,49.06
11635,2024-05-25,2024-05-28,Same Day,C-1513,Customer C-1513,Home Office,Tennessee City 1,Tennessee,South,Clothing,T-Shirts,Acme T-Shirts 703,145.1,8,0.0,1160.8,268.48
3428,2024-05-25,2024-05-27,First Class,C-3339,Customer C-3339,Home Office,Indiana City 1,Indiana,Central,Office Supplies,Fasteners,Global Fasteners 267,90.51,6,0.1,488.75,116.11
11747,2024-05-25,2024-05-30,Same Day,C-1144,Customer C-1144,Consumer,Arizona City 1,Arizona,West,Home & Garden,Kitchenware,Premium Kitchenware 759,295.55,9,0.0,2659.95,915.03
4003,2024-05-25,2024-05-28,First Class,C-1553,Customer C-1553,Corporate,Arizona City 4,Arizona,West,Home & Garden,Decor,Acme Decor 501,144.69,7,0.0,1012.83,217.82
1540,2024-05-25,2024-05-25,First Class,C-4703,Customer C-4703,Home Office,Tennessee City 1,Tennessee,South,Home & Garden,Plants,Value Plants 344,274.35,2,0.0,548.7,126.93
11258,2024-05-25,2024-05-26,Standard Class,C-3507,Customer C-3507,Consumer,North Carolina City 4,North Carolina,South,Home & Garden,Decor,Best Decor 741,26.19,1,0.0,26.19,5.26
4479,2024-05-25,2024-05-28,Same Day,C-1902,Customer C-1902,Home Office,North Carolina City 4,North Carolina,South,Furniture,Furnishings,Value Furnishings 204,556.61,8,0.3,3117.02,-266.94
12739,2024-05-25,2024-05-25,Standard Class,C-4130,Customer C-4130,Home Office,Pennsylvania City 4,Pennsylvania,East,Office Supplies,Supplies,Premium Supplies 291,25.67,2,0.0,51.34,15.94
5178,2024-05-25,2024-05-28,Second Class,C-2110,Customer C-2110,Corporate,Indiana City 4,Indiana,Central,Technology,Copiers,Value Copiers 385,324.04,6,0.0,1944.24,605.32
14089,2024-05-25,2024-05-30,Standard Class,C-4336,Customer C-4336,Corporate,Tennessee City 1,Tennessee,South,Office Supplies,Appliances,Premium Appliances 289,28.13,4,0.2,90.02,15.1
11313,2024-05-26,2024-05-28,Second Class,C-4973,Customer C-4973,Corporate,Ohio City 2,Ohio,East,Clothing,Jackets,Value Jackets 900,90.53,5,0.4,271.59,-30.23
4977,2024-05-26,2024-05-27,Second Class,C-2584,Customer C-2584,Home Office,Ohio City 3,Ohio,East,Clothing,Trousers,Acme Trousers 152,181.73,5,0.0,908.65,279.38
4961,2024-05-26,2024-05-26,First Class,C-4456,Customer C-4456,Consumer,Texas City 1,Texas,Central,Clothing,Trousers,Premium Trousers 482,159.81,1,0.0,159.81,61.72
11183,2024-05-26,2024-05-27,Second Class,C-4174,Customer C-4174,Corporate,California City 2,California,West,Clothing,Trousers,Premium Trousers 688,187.22,5,0.0,936.1,353.75
5865,2024-05-26,2024-05-27,First Class,C-3475,Customer C-3475,Home Office,New York City 4,New York,East,Technology,Machines,Acme Machines 393,1137.78,3,0.1,3072.01,785.3
8592,2024-05-26,2024-05-31,Same Day,C-1350,Customer C-1350,Home Office,Illinois City 1,Illinois,Central,Technology,Copiers,Premium Copiers 626,1811.95,1,0.0,1811.95,465.6
10275,2024-05-26,2024-05-26,Standard Class,C-4249,Customer C-4249,Consumer,Oregon City 2,Oregon,West,Home & Garden,Kitchenware,Value Kitchenware 507,56.16,6,0.2,269.57,46.69
13103,2024-05-26,2024-05-31,Same Day,C-2259,Customer C-2259,Consumer,Massachusetts City 1,Massachusetts,East,Home & Garden,Plants,Premium Plants 761,231.24,7,0.0,1618.68,326.83
13479,2024-05-26,2024-05-28,Same Day,C-4079,Customer C-4079,Consumer,Oregon City 2,Oregon,West,Home & Garden,Garden Tools,Acme Garden Tools 663,50.24,1,0.0,50.24,11.45
6745,2024-05-26,2024-05-26,Same Day,C-3692,Customer C-3692,Consumer,North Carolina City 4,North Carolina,South,Home & Garden,Garden Tools,Global Garden Tools 539,241.24,7,0.0,1688.68,441.59
9125,2024-05-26,2024-05-30,Second Class,C-2998,Customer C-2998,Consumer,Oregon City 4,Oregon,West,Furniture,Furnishings,Best Furnishings 901,237.61,6,0.0,1425.66,293.42
5707,2024-05-26,2024-05-31,Same Day,C-1385,Customer C-1385,Consumer,Arizona City 4,Arizona,West,Office Supplies,Envelopes,Value Envelopes 516,6.02,7,0.2,33.71,0.01
14819,2024-05-27,2024-05-29,Same Day,C-1728,Customer C-1728,Consumer,California City 4,California,West,Clothing,Trousers,Global Trousers 418,172.48,5,0.1,776.16,122.04
7764,2024-05-27,2024-05-28,Second Class,C-2521,Customer C-2521,Consumer,Indiana City 3,Indiana,Central,Clothing,Jackets,Value Jackets 259,45.96,7,0.0,321.72,104.22
14421,2024-05-27,2024-05-31,Standard Class,C-1657,Customer C-1657,Home Office,Oregon City 1,Oregon,West,Clothing,Dresses,Global Dresses 684,99.43,1,0.0,99.43,29.73
3529,2024-05-27,2024-05-29,Second Class,C-1938,Customer C-1938,Consumer,Washington City 1,Washington,West,Furniture,Furnishings,Best Furnishings 362,626.91,1,0.0,626.91,165.88
6502,2024-05-27,2024-05-31,Second Class,C-3774,Customer C-3774,Consumer,Virginia City 2,Virginia,South,Home & Garden,Kitchenware,Best Kitchenware 788,57.37,3,0.0,172.11,50.58
11044,2024-05-27,2024-05-27,Standard Class,C-2658,Customer C-2658,Home Office,Arizona City 1,Arizona,West,Furniture,Bookcases,Acme Bookcases 645,470.22,5,0.0,2351.1,776.39
2250,2024-05-27,2024-05-29,Second Class,C-4755,Customer C-4755,Home Office,Washington City 3,Washington,West,Technology,Accessories,Global Accessories 153,1465.78,9,0.0,13192.02,4333.9
7427,2024-05-27,2024-05-31,Standard Class,C-4759,Customer C-4759,Consumer,Arizona City 4,Arizona,West,Clothing,T-Shirts,Acme T-Shirts 731,131.32,8,0.1,945.5,190.95
3667,2024-05-27,2024-05-28,Second Class,C-1860,Customer C-1860,Consumer,Florida City 4,Florida,South,Technology,Accessories,Premium Accessories 170,551.05,9,0.1,4463.5,658.37
556,2024-05-27,2024-05-30,Same Day,C-2103,Customer C-2103,Home Office,California City 2,California,West,Furniture,Tables,Premium Tables 838,925.89,7,0.1,5833.11,1205.84
14302,2024-05-27,2024-05-28,First Class,C-3530,Customer C-3530,Consumer,Illinois City 2,Illinois,Central,Office Supplies,Art,Global Art 288,80.6,3,0.2,911.9974427215618,111.24334499521844
11753,2024-05-28,2024-06-02,Second Class,C-1418,Customer C-1418,Consumer,Tennessee City 3,Tennessee,South,Technology,Accessories,Best Accessories 930,1553.33,6,0.1,8387.98,1045.83
13300,2024-05-28,2024-05-30,First Class,C-4475,Customer C-4475,Consumer,Washington City 4,Washington,West,Clothing,Trousers,Value Trousers 493,75.85,8,0.4,364.08,-45.43
11196,2024-05-28,2024-05-29,First Class,C-2511,Customer C-2511,Consumer,Washington City 2,Washington,West,Office Supplies,Binders,Acme Binders 103,55.46,8,0.0,443.68,127.23
3823,2024-05-28,2024-05-28,Same Day,C-3411,Customer C-3411,Home Office,Florida City 1,Florida,South,Home & Garden,Plants,Value Plants 946,135.87,6,0.2,652.18,13.73
11376,2024-05-28,2024-05-28,Standard Class,C-2585,Customer C-2585,Corporate,Pennsylvania City 2,Pennsylvania,East,Home & Garden,Plants,Premium Plants 533,76.02,3,0.0,228.06,67.06
1477,2024-05-28,2024-05-28,First Class,C-2076,Customer C-2076,Consumer,Indiana City 3,Indiana,Central,Office Supplies,Labels,Best Labels 520,13.7,3,0.0,41.1,14.57
14240,2024-05-28,2024-05-31,Standard Class,C-4656,Customer C-4656,Corporate,Virginia City 2,Virginia,South,Furniture,Furnishings,Acme Furnishings 784,399.7,2,0.0,799.4,229.66
9940,2024-05-28,2024-05-31,First Class,C-2960,Customer C-2960,Home Office,Illinois City 2,Illinois,Central,Clothing,Trousers,Value Trousers 317,111.27,8,0.0,890.16,326.12
4560,2024-05-28,2024-06-01,First Class,C-1474,Customer C-1474,Corporate,Ohio City 2,Ohio,East,Home & Garden,Plants,Value Plants 462,132.08,9,0.1,1069.85,273.71
8402,2024-05-28,2024-05-28,First Class,C-3804,Customer C-3804,Home Office,Oregon City 1,Oregon,West,Office Supplies,Accessories,Acme Accessories 231,83.65,4,0.0,334.6,124.35
12009,2024-05-28,2024-05-31,Same Day,C-4249,Customer C-4249,Home Office,Illinois City 4,Illinois,Central,Furniture,Furnishings,Value Furnishings 839,819.96,9,0.1,6641.68,1087.04
4437,2024-05-29,2024-05-31,Same Day,C-1982,Customer C-1982,Consumer,Texas City 2,Texas,Central,Technology,Phones,Premium Phones 602,1694.89,8,0.0,13559.12,4784.13
1986,2024-05-29,2024-06-03,First Class,C-4718,Customer C-4718,Consumer,Arizona City 4,Arizona,West,Clothing,Jackets,Best Jackets 965,168.01,1,0.5,84.0,-9.5
9670,2024-05-29,2024-05-30,Second Class,C-3578,Customer C-3578,Corporate,Illinois City 1,Illinois,Central,Clothing,Trousers,Best Trousers 759,125.04,3,0.0,375.12,102.6
4704,2024-05-29,2024-05-31,Second Class,C-1534,Customer C-1534,Consumer,Ohio City 1,Ohio,East,Technology,Machines,Acme Machines 706,1968.09,1,0.0,1968.09,687.25
14144,2024-05-29,2024-05-29,Second Class,C-4919,Customer C-4919,Consumer,Florida City 2,Florida,South,Office Supplies,Labels,Acme Labels 400,83.79,8,0.0,670.32,162.37
1001,2024-05-29,2024-05-29,Standard Class,C-3172,Customer C-3172,Consumer,Washington City 4,Washington,West,Technology,Machines,Best Machines 302,253.93,6,0.0,1523.58,599.17
5877,2024-05-29,2024-05-31,Second Class,C-2263,Customer C-2263,Home Office,California City 3,California,West,Home & Garden,Plants,Global Plants 424,150.4,2,0.0,300.8,93.09
2425,2024-05-29,2024-06-01,First Class,C-2235,Customer C-2235,Corporate,Oregon City 4,Oregon,West,Technology,Copiers,Global Copiers 362,1670.5,3,0.2,4009.2,546.98
9226,2024-05-29,2024-05-31,First Class,C-1589,Customer C-1589,Home Office,Michigan City 2,Michigan,Central,Furniture,Furnishings,Value Furnishings 847,743.37,3,0.0,2230.11,573.11
12169,2024-05-29,2024-05-31,First Class,C-1213,Customer C-1213,Consumer,Indiana City 2,Indiana,Central,Clothing,Trousers,Acme Trousers 608,154.78,4,0.0,619.12,153.03
14826,2024-05-30,2024-05-30,Standard Class,C-3287,Customer C-3287,Corporate,Oregon City 3,Oregon,West,Furniture,Bookcases,Premium Bookcases 928,426.8,1,0.1,384.12,55.53
11282,2024-05-30,2024-06-02,Same Day,C-1434,Customer C-1434,Home Office,California City 2,California,West,Office Supplies,Appliances,Premium Appliances 265,68.95,8,0.0,551.6,198.17
5907,2024-05-30,2024-06-01,Same Day,C-3461,Customer C-3461,Home Office,New York City 3,New York,East,Office Supplies,Accessories,Value Accessories 126,85.66,6,0.4,308.38,-4.85
1644,2024-05-30,2024-05-31,Second Class,C-3090,Customer C-3090,Corporate,Massachusetts City 1,Massachusetts,East,Technology,Phones,Value Phones 190,1696.77,2,0.0,3393.54,1137.94
2418,2024-05-30,2024-06-02,First Class,C-3627,Customer C-3627,Corporate,Illinois City 3,Illinois,Central,Furniture,Bookcases,Value Bookcases 353,209.49,1,0.0,209.49,64.06
14370,2024-05-30,2024-05-31,Second Class,C-3478,Customer C-3478,Consumer,Massachusetts City 3,Massachusetts,East,Furniture,Tables,Global Tables 552,881.71,7,0.0,6171.97,1815.04
3441,2024-05-31,2024-06-02,Second Class,C-2516,Customer C-2516,Consumer,Oregon City 4,Oregon,West,Technology,Accessories,Global Accessories 283,809.18,7,0.0,5664.26,1469.68
9580,2024-05-31,2024-06-05,First Class,C-1144,Customer C-1144,Consumer,Oregon City 2,Oregon,West,Technology,Accessories,Acme Accessories 420,1424.73,2,0.0,2849.46,949.36
11986,2024-05-31,2024-06-05,Second Class,C-4588,Customer C-4588,Home Office,Florida City 4,Florida,South,Home & Garden,Plants,Value Plants 318,230.77,7,0.0,1615.39,333.32
11028,2024-05-31,2024-06-01,Same Day,C-3653,Customer C-3653,Home Office,North Carolina City 3,North Carolina,South,Furniture,Bookcases,Global Bookcases 611,58.89,6,0.0,353.34,137.19
89,2024-05-31,2024-06-04,Second Class,C-4902,Customer C-4902,Home Office,Illinois City 1,Illinois,Central,Technology,Machines,Best Machines 513,294.77,5,0.0,1473.85,497.54
7704,2024-05-31,2024-06-03,First Class,C-2390,Customer C-2390,Consumer,New York City 3,New York,East,Office Supplies,Art,Value Art 799,28.97,9,0.0,260.73,74.03
5408,2024-05-31,2024-06-01,Second Class,C-1407,Customer C-1407,Consumer,New York City 4,New York,East,Office Supplies,Envelopes,Best Envelopes 839,49.65,9,0.0,446.85,123.83
12771,2024-05-31,2024-06-05,Second Class,C-4144,Customer C-4144,Home Office,Virginia City 2,Virginia,South,Furniture,Bookcases,Premium Bookcases 496,732.87,4,0.0,2931.48,1101.11
8043,2024-05-31,2024-06-01,First Class,C-4647,Customer C-4647,Home Office,North Carolina City 2,North Carolina,South,Home & Garden,Decor,Best Decor 702,123.54,6,0.0,741.24,211.78
8532,2024-05-31,2024-06-01,Standard Class,C-3678,Customer C-3678,Corporate,Arizona City 4,Arizona,West,Home & Garden,Garden Tools,Global Garden Tools 684,128.0,4,0.0,512.0,140.26
11421,2024-05-31,2024-05-31,Same Day,C-1857,Customer C-1857,Consumer,Michigan City 1,Michigan,Central,Clothing,T-Shirts,Premium T-Shirts 334,81.04,5,0.0,405.2,151.37
9234,2024-06-01,2024-06-05,Same Day,C-2986,Customer C-2986,Consumer,Massachusetts City 2,Massachusetts,East,Technology,Copiers,Acme Copiers 394,1776.89,3,0.1,4797.6,938.03
3871,2024-06-01,2024-06-05,Standard Class,C-1658,Customer C-1658,Consumer,Florida City 1,Florida,South,Technology,Copiers,Value Copiers 732,867.74,3,0.0,2603.22,961.58
11153,2024-06-01,2024-06-03,Second Class,C-4049,Customer C-4049,Consumer,Illinois City 2,Illinois,Central,Furniture,Bookcases,Acme Bookcases 184,226.4,3,0.1,611.28,78.46
7971,2024-06-01,2024-06-04,Same Day,C-1199,Customer C-1199,Consumer,Indiana City 4,Indiana,Central,Clothing,Jackets,Value Jackets 501,137.25,1,0.0,137.25,50.24
9265,2024-06-01,2024-06-01,Same Day,C-4157,Customer C-4157,Home Office,Massachusetts City 1,Massachusetts,East,Clothing,Dresses,Value Dresses 136,45.55,4,0.0,182.2,40.12
4457,2024-06-01,2024-06-05,Standard Class,C-1887,Customer C-1887,Corporate,Virginia City 1,Virginia,South,Furniture,Furnishings,Acme Furnishings 433,95.24,4,0.2,304.77,32.55
1153,2024-06-01,2024-06-05,Second Class,C-3172,Customer C-3172,Consumer,Washington City 4,Washington,West,Clothing,Jackets,Value Jackets 844,58.54,2,0.0,117.08,46.34
13160,2024-06-01,2024-06-01,First Class,C-2708,Customer C-2708,Home Office,Illinois City 1,Illinois,Central,Home & Garden,Garden Tools,Value Garden Tools 108,264.56,9,0.0,2381.04,613.13
12391,2024-06-02,2024-06-07,Standard Class,C-1186,Customer C-1186,Home Office,Oregon City 1,Oregon,West,Office Supplies,Fasteners,Value Fasteners 545,54.95,9,0.3,346.18,8.92
2928,2024-06-02,2024-06-04,Second Class,C-3397,Customer C-3397,Consumer,Florida City 3,Florida,South,Furniture,Bookcases,Value Bookcases 583,560.14,7,0.0,3920.98,1379.51
2896,2024-06-02,2024-06-02,First Class,C-1392,Customer C-1392,Consumer,Ohio City 4,Ohio,East,Technology,Accessories,Premium Accessories 500,532.44,5,0.0,2662.2,588.35
2578,2024-06-02,2024-06-06,Same Day,C-4170,Customer C-4170,Home Office,Virginia City 4,Virginia,South,Furniture,Chairs,Acme Chairs 345,850.84,7,0.4,3573.53,-541.4
5313,2024-06-02,2024-06-06,Second Class,C-2585,Customer C-2585,Consumer,Florida City 1,Florida,South,Office Supplies,Envelopes,Value Envelopes 618,39.06,5,0.0,195.3,63.74
2890,2024-06-02,2024-06-03,Same Day,C-2053,Customer C-2053,Consumer,California City 3,California,West,Office Supplies,Appliances,Value Appliances 209,99.14,2,0.0,198.28,71.39
3795,2024-06-02,2024-06-06,Standard Class,C-2698,Customer C-2698,Consumer,Michigan City 3,Michigan,Central,Furniture,Bookcases,Value Bookcases 377,579.6,2,0.0,1159.2,371.51
7986,2024-06-02,2024-06-05,First Class,C-1588,Customer C-1588,Home Office,Indiana City 1,Indiana,Central,Home & Garden,Kitchenware,Acme Kitchenware 902,175.97,4,0.0,703.88,227.48
3850,2024-06-02,2024-06-07,Standard Class,C-2411,Customer C-2411,Corporate,Virginia City 3,Virginia,South,Furniture,Tables,Best Tables 113,415.01,9,0.0,3735.09,1287.13
8074,2024-06-03,2024-06-03,Standard Class,C-1894,Customer C-1894,Home Office,Michigan City 3,Michigan,Central,Office Supplies,Accessories,Best Accessories 477,60.21,4,0.1,216.76,57.65
7195,2024-06-03,2024-06-03,First Class,C-4459,Customer C-4459,Consumer,North Carolina City 4,North Carolina,South,Clothing,Trousers,Acme Trousers 967,197.47,6,0.0,1184.82,431.34
14959,2024-06-03,2024-06-06,First Class,C-2201,Customer C-2201,Corporate,Michigan City 1,Michigan,Central,Furniture,Bookcases,Value Bookcases 860,419.12,1,0.0,419.12,128.44
12548,2024-06-03,2024-06-07,Standard Class,C-4783,Customer C-4783,Corporate,Indiana City 4,Indiana,Central,Clothing,Jackets,Value Jackets 886,38.4,8,0.0,307.2,118.91
5626,2024-06-03,2024-06-03,Second Class,C-2343,Customer C-2343,Corporate,Oregon City 3,Oregon,West,Furniture,Tables,Global Tables 372,183.29,4,0.3,513.21,-4.34
9213,2024-06-03,2024-06-07,Same Day,C-3974,Customer C-3974,Corporate,North Carolina City 4,North Carolina,South,Clothing,T-Shirts,Value T-Shirts 895,160.26,8,0.0,1282.08,386.12
9328,2024-06-03,2024-06-04,First Class,C-4425,Customer C-4425,Consumer,Indiana City 3,Indiana,Central,Home & Garden,Decor,Best Decor 218,24.26,3,0.0,72.78,26.17
10015,2024-06-03,2024-06-05,Standard Class,C-3885,Customer C-3885,Corporate,Michigan City 3,Michigan,Central,Home & Garden,Decor,Best Decor 307,123.96,7,0.4,520.63,-20.0
14320,2024-06-03,2024-06-04,First Class,C-3189,Customer C-3189,Corporate,Massachusetts City 3,Massachusetts,East,Office Supplies,Labels,Value Labels 210,75.36,3,0.0,226.08,63.55
5917,2024-06-03,2024-06-07,Second Class,C-1101,Customer C-1101,Corporate,Ohio City 3,Ohio,East,Technology,Accessories,Premium Accessories 843,1118.65,4,0.5,2237.3,-288.45
