Order Date,Total Sales,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30,rolling_mean_90,rolling_std_90,ema_0.1,ema_0.3,ema_0.5,IsHoliday,DayOfWeek,Month,Quarter,Year
2024-02-18,13193.017500000002,10550.16,11149.59,17985.1175,20405.842500000002,8470.58,10988.25857142857,3643.125673636893,12313.051715686594,5290.649136048754,15440.532734115184,7528.271169831216,11548.706801316925,11552.927411921357,11995.276825540412,0,6,2,1,2024
2024-02-19,23067.6675,13193.017500000002,11770.55,8308.827500000001,8152.1075,8665.0475,13096.664285714285,5586.4319955937235,12793.139049019926,5593.029499925753,15468.595650781848,7552.170931117521,12700.602871185232,15007.349438344949,17531.472162770206,1,0,2,1,2024
2024-02-20,19558.565000000002,23067.6675,10550.16,16750.525,9198.3675,17281.225000000002,13497.812857142857,5979.525568355892,12869.050382353258,5670.956215371347,15539.534178559627,7560.356879223802,13386.39908406671,16372.714106841464,18545.018581385106,0,1,2,1,2024
2024-02-21,8329.05,19558.565000000002,13193.017500000002,5195.14,16204.525000000001,18411.232500000002,13945.514285714284,5337.087736652511,12532.977632353259,5629.785509330419,15448.230873004073,7597.588173761904,12880.66417566004,13959.614874789024,13437.034290692553,0,2,2,1,2024
2024-02-22,21872.755,8329.05,23067.6675,11149.59,10247.91,11383.1875,15477.395,5909.094348594356,12882.62988235326,5876.257853904876,15350.428567448516,7454.68563697141,13779.873258094036,16333.556912352316,17654.894645346278,0,3,2,1,2024
2024-02-23,12528.245,21872.755,19558.565000000002,11770.55,3672.96,15140.9275,15585.637142857142,5836.367983908905,12795.540465686592,5860.975345810906,15407.69540078185,7412.40070860838,13654.710432284633,15191.963338646621,15091.56982267314,0,4,2,1,2024
2024-02-24,10926.2775,12528.245,8329.05,10550.16,9617.907500000001,14125.5775,15639.368214285716,5783.778184004127,12688.897132353259,5865.045167324107,15270.487761892962,7379.353783088508,13381.86713905617,13912.257587052634,13008.92366133657,0,5,2,1,2024
2024-02-25,6118.25,10926.2775,21872.755,13193.017500000002,17985.1175,9586.5175,14628.687142857145,6809.665521970484,12573.288215686593,5961.692571901443,15083.747567448516,7396.110575675153,12655.505425150553,11574.055310936843,9563.586830668286,0,6,2,1,2024
2024-02-26,17018.035,6118.25,12528.245,23067.6675,8308.827500000001,23456.333970597767,13764.45392857143,5880.668435647843,12358.678249999999,5664.909949328698,14937.720845226295,7222.805539353693,13091.758382635498,13207.24921765579,13290.810915334143,0,0,2,1,2024
2024-02-27,7257.177500000001,17018.035,10926.2775,19558.565000000002,16750.525,12205.6675,12007.112857142858,5695.740476014087,12193.728583333335,5741.0517573084135,14764.28451189296,7217.684814022104,12508.30029437195,11422.227702359052,10273.994207667072,0,1,2,1,2024
2024-02-28,2960.74,7257.177500000001,6118.25,8329.05,5195.14,8774.68,11240.21142857143,6568.111198586367,11999.930583333335,5954.6042404274385,14629.264623004072,7323.975057659898,11553.544264934755,8883.781391651335,6617.367103833536,0,2,2,1,2024
2024-02-29,16908.627500000002,2960.74,17018.035,21872.755,11149.59,7674.227500000001,10531.050357142858,5391.352648545453,12307.743916666668,5961.957457287215,14634.061039670738,7325.33991295727,12089.05258844128,11291.235224155935,11762.99730191677,0,3,2,1,2024
2024-03-01,16598.8075,16908.627500000002,7257.177500000001,12528.245,11770.55,24796.202500000003,11112.559285714287,5843.257113275196,12034.497416666669,5542.982156242583,14639.85390078185,7326.700184329239,12540.028079597152,12883.506906909153,14180.902400958385,0,4,3,1,2024
2024-03-02,20504.162500000002,16598.8075,2960.74,10926.2775,10550.16,13367.25,12480.828571428572,6830.37707980968,12272.3945,5751.389729675792,14656.163984115185,7338.221854415633,13336.441521637438,15169.703584836407,17342.532450479193,0,5,3,1,2024
2024-03-03,15141.598642509061,20504.162500000002,16908.627500000002,6118.25,13193.017500000002,7748.9975,13769.878377501296,6256.863588494097,12518.814538083638,5709.114182732045,14540.625802365284,7246.216432894234,13516.9572337246,15161.272102138202,16242.065546494126,0,6,3,1,2024
2024-03-04,7684.41,15141.598642509061,16598.8075,17018.035,23067.6675,4371.93,12436.503377501296,6441.107998435392,12629.230538083637,5576.612327736415,14400.97596903195,7255.996024695782,12933.702510352141,12918.213471496741,11963.237773247063,0,0,3,1,2024
2024-03-05,29692.745000000003,7684.41,20504.162500000002,7257.177500000001,19558.565000000002,20405.842500000002,15641.584448929865,8640.71639731283,12938.793954750301,6241.331902173713,14499.779635698618,7403.165398758114,14609.606759316928,17950.572930047718,20827.991386623533,0,1,3,1,2024
2024-03-06,6440.259999999999,29692.745000000003,15141.598642509061,2960.74,8329.05,8152.1075,16138.658734644152,7853.904070700925,12881.732371416969,6294.204748584007,14292.566941254172,7364.324694461434,13792.672083385236,14497.4790510334,13634.125693311766,0,2,3,1,2024
2024-03-07,9561.897500000001,6440.259999999999,7684.41,16908.627500000002,21872.755,9198.3675,15089.125877501296,8216.377515070866,12893.850038083638,6287.215026126983,14333.184802365286,7327.5399168615495,13369.594625046713,13016.80458572338,11598.011596655884,0,3,3,1,2024
2024-03-08,12877.987500000001,9561.897500000001,29692.745000000003,16598.8075,12528.245,16204.525000000001,14557.58016321558,8222.787090554037,12782.965454750303,6256.0699681629885,14102.742080192253,7034.508428521923,13320.433912542043,12975.159460006365,12237.999548327942,0,4,3,1,2024
2024-03-09,5270.6,12877.987500000001,6440.259999999999,20504.162500000002,10926.2775,10247.91,12381.356948929868,8400.5941450047,12617.055121416972,6390.179084846387,14000.448219081138,7095.677076172685,12515.45052128784,10663.791622004455,8754.29977416397,0,5,3,1,2024
2024-03-10,7889.2075,5270.6,9561.897500000001,15141.598642509061,6118.25,3672.96,11345.301071428572,8450.507696088802,12757.596704750302,6231.06904218786,13962.002635747807,7119.536387886048,12052.826219159057,9831.416385403118,8321.753637081985,0,6,3,1,2024
2024-03-11,7452.97,7889.2075,12877.987500000001,7684.41,17018.035,9617.907500000001,11312.238214285713,8467.653626153098,12685.432121416969,6281.021235898803,13749.907996858918,7024.267365417828,11592.840597243152,9117.882469782182,7887.361818540992,0,0,3,1,2024
2024-03-12,15646.310000000001,7452.97,5270.6,29692.745000000003,7257.177500000001,17985.1175,9305.604642857144,3718.4685043973063,12607.471871416968,6227.257668123967,13526.820691303363,6626.079470735662,11998.187537518837,11076.410728847526,11766.835909270496,0,1,3,1,2024
2024-03-13,2020.66,15646.310000000001,7889.2075,6440.259999999999,2960.74,8308.827500000001,8674.233214285716,4564.936243997955,12397.866288083635,6477.727387358186,13415.558607970032,6734.60668511859,11000.434783766954,8359.685510193267,6893.747954635248,0,2,3,1,2024
2024-03-14,11566.1175,2020.66,7452.97,9561.897500000001,16908.627500000002,16750.525,8960.550357142858,4691.003122367475,12225.052704750302,6426.555475711431,13400.681052414475,6737.2255001999665,11057.003055390258,9321.615107135287,9229.932727317624,0,3,3,1,2024
2024-03-15,44781.15,11566.1175,15646.310000000001,12877.987500000001,16598.8075,5195.14,13518.145,14459.14027106377,13544.58637141697,8622.269820218458,13721.446385747808,7501.98032179179,14429.417749851233,19959.4755749947,27005.541363658813,0,4,3,1,2024
2024-03-16,2550.72,44781.15,2020.66,5270.6,20504.162500000002,11149.59,13129.590714285716,14751.305116512913,13257.95737141697,8844.688593943309,13358.811107970028,7236.793783421975,13241.54797486611,14736.84890249629,14778.130681829407,0,5,3,1,2024
2024-03-17,10582.9775,2550.72,11566.1175,7889.2075,15141.598642509061,11770.55,13514.414999999999,14626.420217977913,13218.371621416969,8854.227704531191,13341.416524636696,7241.615487305959,12975.690927379499,13490.687481747402,12680.554090914704,0,6,3,1,2024
2024-03-18,4549.8,10582.9775,44781.15,7452.97,7684.41,10550.16,13099.676428571429,14866.136913519396,13018.35962141697,8983.409489761925,13220.601024636697,7296.98536176646,12133.10183464155,10808.421237223181,8615.177045457353,0,0,3,1,2024
2024-03-19,15616.3475,4549.8,2550.72,15646.310000000001,29692.745000000003,13193.017500000002,13095.39607142857,14865.285751673604,13099.137288083637,8995.920570595326,13184.011413525583,7276.366330722418,12481.426401177396,12250.799116056227,12115.762272728676,0,1,3,1,2024
2024-03-20,22057.7625,15616.3475,10582.9775,2020.66,6440.259999999999,23067.6675,15957.839285714286,14295.567423369224,13065.473788083636,8959.14557699921,13091.198219081141,7105.426696804858,13439.060011059657,15192.888131239359,17086.76238636434,0,2,3,1,2024
2024-03-21,13971.167500000001,22057.7625,4549.8,11566.1175,9561.897500000001,19558.565000000002,16301.417857142858,14201.014098967218,12879.227204750303,8877.211834232929,12963.221580192252,6982.276200603873,13492.270759953692,14826.37194186755,15528.96494318217,0,3,3,1,2024
2024-03-22,13928.3075,13971.167500000001,15616.3475,44781.15,12877.987500000001,8329.05,11893.86892857143,6690.340120507377,13065.86912141697,8837.016990195378,12773.08296908114,6712.242331663899,13535.874433958323,14556.952609307285,14728.636221591085,0,4,3,1,2024
2024-03-23,15765.4175,13928.3075,22057.7625,2550.72,5270.6,21872.755,13781.682857142858,5343.3989183778785,12862.291204750303,8696.365100332887,12837.73383019225,6712.736329962387,13758.82874056249,14919.4920765151,15247.026860795542,0,5,3,1,2024
2024-03-24,11275.16,15765.4175,13971.167500000001,10582.9775,7889.2075,12528.245,13880.566071428573,5280.371951018605,12820.521704750303,8701.032976033448,12737.831719081143,6667.692392696305,13510.461866506243,13826.192453560569,13261.09343039777,0,6,3,1,2024
2024-03-25,8745.85,11275.16,13928.3075,4549.8,7452.97,10926.2775,14480.001785714287,4164.949360879833,12747.840788083637,8726.470992638475,12622.796191303361,6645.986125269682,13034.000679855619,12302.089717492398,11003.471715198884,0,0,3,1,2024
2024-03-26,17567.702500000003,8745.85,15765.4175,15616.3475,15646.310000000001,6118.25,14758.766785714286,4316.238016958171,13129.489204750304,8676.757520588711,12747.419357970031,6632.215674115818,13487.370861870058,13881.773552244678,14285.587107599444,0,1,3,1,2024
2024-03-27,26931.4075,17567.702500000003,11275.16,22057.7625,2020.66,17018.035,15455.001785714287,5820.711654794457,13459.934954750302,9012.24041087318,12747.228552414474,6631.802757370016,14831.774525683053,17796.663736571274,20608.497303799722,0,2,3,1,2024
2024-03-28,5120.46,26931.4075,8745.85,13971.167500000001,11566.1175,7257.177500000001,14190.615000000002,7032.002762792771,13388.711038083635,9071.201677927069,12615.108274636697,6664.265173876114,13860.643073114748,13993.80261559989,12864.47865189986,0,3,3,1,2024
2024-03-29,5964.0375,5120.46,17567.702500000003,13928.3075,44781.15,2960.74,13052.862142857144,7694.595271216282,13488.820954750301,8968.136764700359,12588.175469081143,6686.401785990296,13070.982515803275,11584.873080919922,9414.25807594993,0,4,3,1,2024
2024-03-30,23712.280000000002,5964.0375,26931.4075,15765.4175,2550.72,16908.627500000002,14188.128214285718,8684.125435183418,13715.60937141697,9141.941773563767,12718.379052414473,6788.023215191955,14135.112264222947,15223.095156643945,16563.269037974966,0,5,3,1,2024
2024-03-31,21091.932500000003,23712.280000000002,5120.46,11275.16,10582.9775,16598.8075,15590.524285714288,8924.631963036327,13865.380204750303,9227.212854338388,12823.563885747806,6844.009838647058,14830.794287800652,16983.746359650762,18827.600768987482,0,6,3,1,2024
2024-04-01,6405.77,21091.932500000003,5964.0375,8745.85,4549.8,20504.162500000002,15256.227142857144,9261.229194940137,13395.433788083637,9236.451624473095,12698.62460797003,6857.528999604743,13988.291859020588,13810.353451755533,12616.685384493741,0,0,4,2,2024
2024-04-02,20682.325,6405.77,23712.280000000002,17567.702500000003,15616.3475,15141.598642509061,15701.173214285716,9463.402997781532,13580.124666666667,9327.51859293009,12752.493524636695,6901.338912400757,14657.695173118529,15871.944916228873,16649.50519224687,0,1,4,2,2024
2024-04-03,16496.6175,20682.325,21091.932500000003,26931.4075,22057.7625,7684.41,14210.48892857143,8127.069683188777,13873.86491666667,9274.052547433681,12835.895941303363,6900.719463984711,14841.587405806677,16059.34669136021,16573.061346123435,0,2,4,2,2024
2024-04-04,4380.54,16496.6175,6405.77,5120.46,13971.167500000001,29692.745000000003,14104.786071428573,8268.581379439047,13030.12475,8930.31025398681,12814.294524636696,6924.333127429582,13795.482665226009,12555.704683952146,10476.800673061718,0,3,4,2,2024
2024-04-05,8796.27,4380.54,20682.325,5964.0375,13928.3075,6440.259999999999,14509.390714285717,7863.197497717717,13108.658416666669,8880.581252835524,12742.79421908114,6932.314135541898,13295.561398703408,11427.874278766501,9636.535336530858,0,4,4,2,2024
2024-04-06,12332.965,8796.27,16496.6175,23712.280000000002,15765.4175,9561.897500000001,12883.774285714288,6739.491889891559,13201.027333333333,8856.797905509096,12736.422496858919,6932.4255917415,13199.301758833068,11699.40149513655,10984.75016826543,0,5,4,2,2024
2024-04-07,6345.41,12332.965,4380.54,21091.932500000003,11275.16,12877.987500000001,10777.128214285714,6011.588089869768,12983.274750000002,8944.880743008356,12706.916306812298,6954.120713923303,12513.91258294976,10093.204046595583,8665.080084132715,0,6,4,2,2024
2024-04-08,6629.25,6345.41,8796.27,6405.77,8745.85,5270.6,10809.05392857143,5985.0387698256745,13028.563083333336,8907.847376142568,12742.706751256745,6913.897979743537,11925.446324654786,9054.017832616908,7647.165042066357,0,0,4,2,2024
2024-04-09,12556.619999999999,6629.25,12332.965,20682.325,17567.702500000003,7889.2075,9648.238928571429,4302.406298271223,13184.143500000002,8855.596706667977,12679.812695701188,6889.241319982852,11988.563692189307,10104.798482831835,10101.892521033178,0,1,4,2,2024
2024-04-10,6331.3775000000005,12556.619999999999,6345.41,16496.6175,26931.4075,7452.97,8196.061785714286,3172.8996000374996,13146.757083333334,8882.952129942076,12601.314501256744,6921.162231965868,11422.845072970376,8972.772187982284,8216.63501051659,0,2,4,2,2024
2024-04-11,23254.355,6331.3775000000005,6629.25,4380.54,5120.46,15646.310000000001,10892.32107142857,6078.775100175043,13400.358583333333,9063.539456640225,12712.268806812299,7011.43168681296,12605.996065673338,13257.247031587598,15735.495005258294,0,3,4,2,2024
2024-04-12,5989.7075,23254.355,12556.619999999999,8796.27,5964.0375,2020.66,10491.38357142857,6327.532087307335,13532.660166666668,8919.52483530869,12681.454695701188,7035.037501353499,11944.367209106005,11076.985172111317,10862.601252629147,0,4,4,2,2024
2024-04-13,12449.4275,5989.7075,6331.3775000000005,12332.965,23712.280000000002,11566.1175,10508.02107142857,6333.331799807745,13562.103833333334,8914.265727604683,12768.388223478967,6982.5141125004075,11994.873238195405,11488.717870477922,11656.014376314573,0,5,4,2,2024
2024-04-14,16717.4425,12449.4275,23254.355,6345.41,21091.932500000003,44781.15,11989.74,6409.988257677111,12626.646916666668,6730.10426640753,12798.354834590076,6993.726204529769,12467.130164375865,13057.335259334544,14186.728438157286,0,6,4,2,2024
2024-04-15,6758.817500000001,16717.4425,5989.7075,6629.25,6405.77,2550.72,12008.249642857143,6392.091411712158,12766.916833333335,6554.418486034962,12694.372306812298,7013.369431986748,11896.298897938279,11167.77993153418,10472.772969078644,0,0,4,2,2024
2024-04-16,14838.755000000001,6758.817500000001,12449.4275,12556.619999999999,20682.325,10582.9775,12334.26892857143,6482.283885068646,12908.776083333334,6551.574830382881,12730.206390145631,7016.02431549782,12190.544508144452,12269.072452073926,12655.763984539322,0,1,4,2,2024
2024-04-17,6212.2475,14838.755000000001,16717.4425,6331.3775000000005,16496.6175,4549.8,12317.250357142857,6500.800458994532,12964.191,6485.128184469646,12712.729251256744,7030.425259944083,11592.714807330007,10452.024966451747,9434.005742269661,0,2,4,2,2024
2024-04-18,10657.05,6212.2475,6758.817500000001,23254.355,4380.54,15616.3475,10517.635357142859,4359.437040594725,12798.881083333335,6478.39615086309,12737.023362367854,7019.370573788316,11499.148326597006,10513.532476516222,10045.52787113483,0,3,4,2,2024
2024-04-19,2387.56,10657.05,14838.755000000001,5989.7075,8796.27,22057.7625,10003.042857142858,5127.8732500487495,12143.207666666667,6504.349676392102,12667.273501256745,7091.109863866456,10587.989493937304,8075.740733561355,6216.543935567414,0,4,4,2,2024
2024-04-20,16551.525,2387.56,6212.2475,12449.4275,12332.965,13971.167500000001,10589.056785714287,5660.748458972347,12229.219583333334,6546.281544498757,12659.165723478965,7086.19057821052,11184.343044543575,10618.47601349295,11384.034467783707,0,5,4,2,2024
2024-04-21,14168.837500000001,16551.525,10657.05,16717.4425,6345.41,13928.3075,10224.970357142858,5269.317550713884,12237.23725,6548.581181315839,12612.028001256745,7061.565129445168,11482.792490089218,11683.584459445065,12776.435983891854,0,6,4,2,2024
2024-04-22,18274.03851996721,14168.837500000001,2387.56,6758.817500000001,6629.25,15765.4175,11870.001931423887,5779.6283790513,12320.857950665575,6610.9071061271425,12688.593012589712,7085.408491660049,12161.917093077018,13660.720677601706,15525.237251929531,0,0,4,2,2024
2024-04-23,12568.007500000002,18274.03851996721,16551.525,14838.755000000001,12556.619999999999,11275.16,11545.609431423887,5647.443798345116,12363.952867332242,6608.068667062712,12660.005012589714,7080.5916425247315,12202.526133769317,13332.906724321194,14046.622375964766,0,1,4,2,2024
2024-04-24,17447.10029360758,12568.007500000002,14168.837500000001,6212.2475,6331.3775000000005,8745.85,13150.588401939254,5472.85530546138,12653.994543785828,6634.690876893586,12696.910821407573,7096.953799569941,12726.983549753144,14567.164795107108,15746.861334786172,0,2,4,2,2024
2024-04-25,10739.5775,17447.10029360758,18274.03851996721,10657.05,23254.355,17567.702500000003,13162.3780447964,5466.673851692543,12426.39037711916,6577.183457996573,12709.722599185354,7092.314935723445,12528.24294477783,13418.888606574974,13243.219417393086,0,3,4,2,2024
2024-04-26,11116.6275,10739.5775,12568.007500000002,2387.56,5989.7075,26931.4075,14409.38768765354,3068.938417218782,11899.231043785829,5981.304128185935,12572.614749512042,7000.914304280563,12387.081400300049,12728.210274602481,12179.923458696543,0,4,4,2,2024
2024-04-27,15406.615000000002,11116.6275,17447.10029360758,16551.525,12449.4275,5120.46,14245.82911622497,2964.477139272524,12242.10287711916,5873.162649365647,12608.180832845375,7007.157143262742,12689.034760270044,13531.731692221736,13793.269229348272,0,5,4,2,2024
2024-04-28,7844.32,15406.615000000002,10739.5775,14168.837500000001,16717.4425,5964.0375,13342.32661622497,3829.4456112953435,12304.778960452495,5813.586009137227,12597.843499512044,7013.559406215309,12204.56328424304,11825.508184555214,10818.794614674136,0,6,4,2,2024
2024-04-29,10240.86,7844.32,11116.6275,18274.03851996721,6758.817500000001,23712.280000000002,12194.729684801085,3267.679706615619,11855.73162711916,5408.215533874086,12626.361638400931,6998.516347252521,12008.192955818737,11350.11372918865,10529.82730733707,0,0,4,2,2024
2024-04-30,10350.3475,10240.86,15406.615000000002,12568.007500000002,14838.755000000001,21091.932500000003,11877.92111337251,3332.322003497032,11497.678793785826,5123.737127589415,12465.852138400935,6880.936114607152,11842.408410236863,11050.183860432055,10440.087403668535,0,1,4,2,2024
2024-05-01,9405.1975,10350.3475,7844.32,17447.10029360758,6212.2475,6405.77,10729.077857142858,2326.869826785133,11597.659710452492,5049.680221067583,12421.829332845378,6887.775157682382,11598.687319213177,10556.687952302438,9922.642451834268,0,2,5,2,2024
2024-05-02,19896.27748412969,9405.1975,10240.86,10739.5775,10657.05,20682.325,12037.17785487567,4174.236430671402,11571.45812659015,5002.7377248199655,12556.799110446818,6914.14545125456,12428.446335704828,13358.564811850612,14909.459967981978,0,3,5,2,2024
2024-05-03,4731.88,19896.27748412969,10350.3475,11116.6275,2387.56,16496.6175,11125.071069161384,5020.655517420555,11179.300209923482,5064.082980965001,12560.798554891262,6909.460286169879,11658.789702134345,10770.559368295428,9820.669983990989,0,4,5,2,2024
2024-05-04,20159.1725,4731.88,9405.1975,15406.615000000002,16551.525,4380.54,11804.00785487567,5934.343196816869,11705.25462659015,5152.231793640472,12558.057777113485,6906.361653527866,12508.827981920911,13587.143307806798,14989.921241995495,0,5,5,2,2024
2024-05-05,2658.62,20159.1725,19896.27748412969,7844.32,14168.837500000001,8796.27,11063.193569161385,6775.149758889328,11500.666293256816,5388.183098966921,12497.019027113482,6969.724366737253,11523.80718372882,10308.586315464758,8824.270620997748,0,6,5,2,2024
2024-05-06,5001.620000000001,2658.62,4731.88,10240.86,18274.03851996721,12332.965,10314.730712018527,7159.620458143453,11256.288126590149,5513.920493548777,12450.388499335706,7005.986483262413,10871.588465355939,8716.49642082533,6912.945310498874,0,0,5,2,2024
2024-05-07,16527.105000000003,5001.620000000001,20159.1725,10350.3475,12568.007500000002,6345.41,11197.124640589956,7535.504661822889,11595.677959923483,5514.574669676954,12453.97272155793,7008.010880083741,11437.140118820345,11059.678994577731,11720.02515524944,0,1,5,2,2024
2024-05-08,8726.26,16527.105000000003,2658.62,9405.1975,17447.10029360758,6629.25,11100.133569161384,7566.717709477292,11665.578293256815,5462.496116578613,12437.065499335706,7015.224752032754,11166.05210693831,10359.653296204411,10223.14257762472,0,2,5,2,2024
2024-05-09,6905.5199999999995,8726.26,5001.620000000001,19896.27748412969,10739.5775,12556.619999999999,9244.311071428572,6578.315343987186,11477.208293256816,5527.756771467077,12472.98283266904,6978.025714871362,10739.99889624448,9323.413307343088,8564.33128881236,0,3,5,2,2024
2024-05-10,21042.0525,6905.5199999999995,16527.105000000003,4731.88,11116.6275,6331.3775000000005,11574.335714285715,7532.894102716096,11967.564126590149,5705.1699411311965,12599.917777113484,7029.225022163456,11770.204256620033,12839.005065140162,14803.19189440618,0,4,5,2,2024
2024-05-11,13586.078012246971,21042.0525,8726.26,20159.1725,15406.615000000002,23254.355,10635.322216035283,6641.3153988647355,11645.288226998382,5304.6240205180875,12551.039560582894,7006.616063965526,11951.791632182727,13063.126949272204,14194.634953326575,0,5,5,2,2024
2024-05-12,15000.5575,13586.078012246971,6905.5199999999995,2658.62,7844.32,5989.7075,12398.456144606711,5749.049681667655,11945.649893665048,5227.901829353382,12625.39211613845,6996.591256050802,12256.668218964454,13644.356114490543,14597.596226663289,0,6,5,2,2024
2024-05-13,20955.162500000002,15000.5575,21042.0525,5001.620000000001,10240.86,12449.4275,14677.53364460671,5484.130323015707,12229.17439366505,5480.698765691737,12672.110310582893,7038.3585128601135,13126.517647068009,15837.598030143381,17776.379363331645,0,0,5,2,2024
2024-05-14,13129.845000000001,20955.162500000002,13586.078012246971,16527.105000000003,10350.3475,16717.4425,14192.210787463855,5443.341045277525,12109.587810331715,5418.172927405304,12760.273699471787,6993.199381117803,13126.850382361208,15025.272121100366,15453.112181665823,0,1,5,2,2024
2024-05-15,1991.55,13129.845000000001,15000.5575,8726.26,9405.1975,6758.817500000001,13230.109358892425,6955.570931981849,11950.678893665048,5645.650517388723,12658.517699471784,7082.951336550983,12013.320344125088,11115.155484770255,8722.331090832911,0,2,5,2,2024
2024-05-16,19587.0475,1991.55,20955.162500000002,6905.5199999999995,19896.27748412969,14838.755000000001,15041.75614460671,6679.765282514499,12108.955310331716,5794.019872913869,12745.367671694006,7119.767499967837,12770.69305971258,13656.723089339179,14154.689295416456,0,3,5,2,2024
2024-05-17,17664.145,19587.0475,13129.845000000001,21042.0525,4731.88,6212.2475,14559.197930320997,6284.357767797206,12490.685226998381,5769.320643545968,12824.411949471785,7134.596874076954,13260.038253741322,14858.949662537425,15909.417147708227,0,4,5,2,2024
2024-05-18,7492.517500000001,17664.145,1991.55,13586.078012246971,20159.1725,10657.05,13688.689285714287,6839.169395828495,12385.200810331715,5832.585082430869,12761.073060582894,7156.557629650833,12683.28617836719,12649.020013776197,11700.967323854115,0,5,5,2,2024
2024-05-19,16669.5975,7492.517500000001,19587.0475,15000.5575,2658.62,2387.56,13927.123571428574,6921.130535771557,12861.268726998382,5565.15150505948,12689.983393916229,7084.4409833708905,13081.917310530473,13855.193259643336,14185.282411927057,0,6,5,2,2024
2024-05-20,9335.1875,16669.5975,17664.145,20955.162500000002,5001.620000000001,16551.525,12267.127142857145,6322.126699953883,12620.724143665047,5556.09585551836,12576.390310582896,7054.9719478089955,12707.244329477426,12499.191531750335,11760.23495596353,0,0,5,2,2024
2024-05-21,6467.03,9335.1875,7492.517500000001,13129.845000000001,16527.105000000003,14168.837500000001,11315.29642857143,6662.965916999242,12363.997226998383,5659.078360667319,12555.701199471785,7070.281097951955,12083.222896529684,10689.543072225235,9113.632477981764,0,1,5,2,2024
2024-05-22,13275.625000000002,6467.03,16669.5975,1991.55,8726.26,18274.03851996721,12927.307142857144,5245.494570095667,12197.383442999475,5551.6370415567935,12460.177532805117,7000.721814259116,12202.463106876716,11465.367650557664,11194.628738990883,0,2,5,2,2024
2024-05-23,10420.29,13275.625000000002,9335.1875,19587.0475,6905.5199999999995,12568.007500000002,11617.770357142857,4378.357128868249,12125.79285966614,5560.533601159969,12436.755810582896,7004.016955753708,12024.245796189045,11151.844355390363,10807.459369495442,0,3,5,2,2024
2024-05-24,10129.5375,10420.29,6467.03,17664.145,21042.0525,17447.10029360758,10541.397857142858,3477.695915676264,11881.874099879224,5478.957602130733,12427.903143916228,7006.450656439259,11834.774966570141,10845.152298773253,10468.498434747722,0,4,5,2,2024
2024-05-25,11320.44,10129.5375,13275.625000000002,7492.517500000001,13586.078012246971,10739.5775,11088.24392857143,3208.9500915093245,11901.236183212555,5475.807091482338,12485.705255027338,6975.201076843681,11783.341469913128,10987.738609141277,10894.469217373862,0,5,5,2,2024
2024-05-26,12246.65,11320.44,10420.29,16669.5975,15000.5575,11116.6275,10456.394285714287,2205.293755094744,11938.90359987922,5474.110132947211,12432.689866138451,6958.478341038273,11829.672322921815,11365.412026398893,11570.55960868693,0,6,5,2,2024
2024-05-27,20000.602442721563,12246.65,10129.5375,9335.1875,20955.162500000002,15406.615000000002,11980.024991817367,4138.5298167636565,12092.036514636608,5636.314049496874,12574.283476613136,6981.597349652041,12646.765334901791,13955.969151295694,15785.581025704247,1,0,5,2,2024
2024-05-28,14155.285,20000.602442721563,11320.44,6467.03,13129.845000000001,7844.32,13078.34713467451,3382.7758789297704,12302.402014636607,5589.890305777244,12698.667309946468,6907.728423358759,12797.617301411612,14015.763905906986,14970.433012852123,0,1,5,2,2024
2024-05-29,16446.4275,14155.285,12246.65,13275.625000000002,1991.55,10240.86,13531.318920388798,3617.7294583524344,12509.254264636607,5625.676025073073,12693.531754390913,6904.734520760946,13162.498321270452,14744.962984134889,15708.430256426062,0,2,5,2,2024
2024-05-30,9513.2175,16446.4275,20000.602442721563,10420.29,19587.0475,10350.3475,13401.73713467451,3761.1367211189986,12481.349931303275,5638.81465214306,12614.802976613135,6900.0995870208135,12797.570239143408,13175.43933889442,12610.823878213032,0,3,5,2,2024
2024-05-31,16255.6275,9513.2175,14155.285,10129.5375,17664.145,9405.1975,14276.892848960224,3581.2710431750334,12709.697597969942,5648.646061253926,12567.59703216869,6859.935275905304,13143.375965229068,14099.495787226095,14433.225689106515,0,4,5,2,2024
2024-06-01,11002.9275,16255.6275,16446.4275,11320.44,7492.517500000001,19896.27748412969,14231.533920388796,3626.6800093051847,12413.252598498952,5489.609658914246,12521.611797251922,6856.357466266576,12929.331118706163,13170.525301058266,12718.076594553258,0,5,6,2,2024
2024-06-02,16494.64,11002.9275,9513.2175,12246.65,16669.5975,4731.88,14838.389634674508,3594.4590525740664,12805.344598498952,5340.091585293445,12619.50324169637,6849.40884966415,13285.862006835547,14167.759710740786,14606.358297276629,0,6,6,2,2024
2024-06-03,11435.9,16494.64,16255.6275,20000.602442721563,9335.1875,20159.1725,13614.860714285713,2943.0751714575017,12514.568848498951,5160.328924427318,12416.649408363033,6604.036561840119,13100.865806151993,13348.20179751855,13021.129148638314,0,0,6,2,2024
2024-06-04,40062.925,11435.9,11002.9275,14155.285,6467.03,2658.62,17315.952142857142,10450.611230156748,13761.379015165618,6916.688899981698,12790.2345750297,7187.396895456921,15797.071725536794,21362.618758262986,26542.027074319158,0,1,6,2,2024
