Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Total Sales,Profit,Year,Quarter,Month,Week,Day,DayOfWeek,IsWeekend,MonthName,DayName
8834,2024-01-26,2024-01-31,Same Day,C-3612,Customer C-3612,Home Office,California City 1,California,West,Home & Garden,Decor,Value Decor 595,205.06,9,0.0,1845.54,370.57,2024,1,1,4,26,4,0,January,Friday
1100,2024-01-26,2024-01-30,Same Day,C-2416,Customer C-2416,Consumer,Massachusetts City 2,Massachusetts,East,Home & Garden,Plants,Value Plants 851,123.3,5,0.0,616.5,178.2,2024,1,1,4,26,4,0,January,Friday
5409,2024-01-26,2024-01-30,Same Day,C-2913,Customer C-2913,Consumer,Massachusetts City 1,Massachusetts,East,Home & Garden,Plants,Value Plants 290,266.77,6,0.0,1600.62,474.57,2024,1,1,4,26,4,0,January,Friday
5843,2024-01-26,2024-01-30,Second Class,C-1262,Customer C-1262,Home Office,Pennsylvania City 2,Pennsylvania,East,Office Supplies,Art,Value Art 889,5.86,9,0.5,26.37,-3.64,2024,1,1,4,26,4,0,January,Friday
2945,2024-01-26,2024-01-27,Standard Class,C-3654,Customer C-3654,Corporate,Michigan City 1,Michigan,Central,Office Supplies,Envelopes,Premium Envelopes 269,36.69,3,0.3,77.05,-6.24,2024,1,1,4,26,4,0,January,Friday
5637,2024-01-26,2024-01-31,Same Day,C-1595,Customer C-1595,Home Office,Pennsylvania City 2,Pennsylvania,East,Home & Garden,Kitchenware,Best Kitchenware 140,95.9,3,0.0,287.7,70.58,2024,1,1,4,26,4,0,January,Friday
972,2024-01-26,2024-01-30,Standard Class,C-2637,Customer C-2637,Consumer,Washington City 3,Washington,West,Home & Garden,Plants,Best Plants 315,93.33,5,0.0,466.65,121.12,2024,1,1,4,26,4,0,January,Friday
9621,2024-01-27,2024-01-28,Same Day,C-1581,Customer C-1581,Corporate,Washington City 1,Washington,West,Home & Garden,Decor,Premium Decor 926,12.04,5,0.0,60.2,12.64,2024,1,1,4,27,5,1,January,Saturday
5830,2024-01-27,2024-01-28,First Class,C-1689,Customer C-1689,Consumer,North Carolina City 1,North Carolina,South,Clothing,T-Shirts,Premium T-Shirts 948,102.08,3,0.1,275.62,74.01,2024,1,1,4,27,5,1,January,Saturday
13279,2024-01-27,2024-01-28,Same Day,C-1875,Customer C-1875,Consumer,Pennsylvania City 1,Pennsylvania,East,Home & Garden,Plants,Value Plants 804,47.97,3,0.0,143.91,35.97,2024,1,1,4,27,5,1,January,Saturday
12334,2024-01-27,2024-01-30,Same Day,C-1079,Customer C-1079,Corporate,New York City 2,New York,East,Home & Garden,Garden Tools,Value Garden Tools 575,144.48,5,0.0,722.4,223.61,2024,1,1,4,27,5,1,January,Saturday
2577,2024-01-27,2024-01-30,First Class,C-1071,Customer C-1071,Home Office,Massachusetts City 4,Massachusetts,East,Clothing,Dresses,Premium Dresses 949,149.05,1,0.1,134.15,27.84,2024,1,1,4,27,5,1,January,Saturday
5477,2024-01-27,2024-01-29,Standard Class,C-2295,Customer C-2295,Corporate,Massachusetts City 3,Massachusetts,East,Clothing,Trousers,Best Trousers 196,183.63,4,0.0,734.52,185.53,2024,1,1,4,27,5,1,January,Saturday
7531,2024-01-27,2024-01-28,Second Class,C-1761,Customer C-1761,Consumer,California City 3,California,West,Clothing,Dresses,Premium Dresses 998,28.92,3,0.0,86.76,22.33,2024,1,1,4,27,5,1,January,Saturday
3011,2024-01-27,2024-01-27,First Class,C-4643,Customer C-4643,Consumer,Florida City 4,Florida,South,Office Supplies,Appliances,Global Appliances 259,87.97,2,0.0,829.4914705977646,187.96835956976167,2024,1,1,4,27,5,1,January,Saturday
4430,2024-01-27,2024-01-30,Same Day,C-4768,Customer C-4768,Home Office,Ohio City 1,Ohio,East,Technology,Copiers,Best Copiers 909,1908.35,6,0.0,4666.087500000001,962.6787499999998,2024,1,1,4,27,5,1,January,Saturday
12093,2024-01-27,2024-01-28,First Class,C-3719,Customer C-3719,Consumer,Ohio City 4,Ohio,East,Technology,Copiers,Acme Copiers 371,1094.22,2,0.1,1969.6,240.14,2024,1,1,4,27,5,1,January,Saturday
14522,2024-01-27,2024-01-29,First Class,C-4588,Customer C-4588,Consumer,North Carolina City 3,North Carolina,South,Clothing,Trousers,Premium Trousers 723,24.31,8,0.1,175.03,25.77,2024,1,1,4,27,5,1,January,Saturday
8126,2024-01-27,2024-01-27,Standard Class,C-2342,Customer C-2342,Home Office,Massachusetts City 2,Massachusetts,East,Technology,Machines,Best Machines 917,319.81,9,0.0,2878.29,747.56,2024,1,1,4,27,5,1,January,Saturday
10059,2024-01-27,2024-01-27,First Class,C-3613,Customer C-3613,Consumer,Massachusetts City 1,Massachusetts,East,Furniture,Tables,Premium Tables 239,990.65,6,0.0,4666.087500000001,962.6787499999998,2024,1,1,4,27,5,1,January,Saturday
1118,2024-01-27,2024-01-31,Standard Class,C-2203,Customer C-2203,Consumer,Florida City 1,Florida,South,Home & Garden,Kitchenware,Global Kitchenware 325,160.9,9,0.0,1448.1,559.67,2024,1,1,4,27,5,1,January,Saturday
2677,2024-01-27,2024-02-01,First Class,C-2936,Customer C-2936,Consumer,Washington City 4,Washington,West,Furniture,Chairs,Value Chairs 586,864.31,8,0.1,4666.087500000001,962.6787499999998,2024,1,1,4,27,5,1,January,Saturday
7564,2024-01-28,2024-02-02,Same Day,C-2066,Customer C-2066,Consumer,Arizona City 3,Arizona,West,Technology,Machines,Acme Machines 100,298.73,2,0.0,597.46,232.22,2024,1,1,4,28,6,1,January,Sunday
7001,2024-01-28,2024-01-29,Standard Class,C-3195,Customer C-3195,Consumer,Tennessee City 3,Tennessee,South,Clothing,Trousers,Premium Trousers 310,143.89,3,0.0,431.67,139.2,2024,1,1,4,28,6,1,January,Sunday
13968,2024-01-28,2024-01-31,Same Day,C-4716,Customer C-4716,Consumer,Illinois City 3,Illinois,Central,Technology,Accessories,Global Accessories 102,671.33,3,0.1,1812.59,505.25,2024,1,1,4,28,6,1,January,Sunday
11297,2024-01-28,2024-01-30,Second Class,C-3083,Customer C-3083,Consumer,Michigan City 4,Michigan,Central,Clothing,T-Shirts,Premium T-Shirts 438,194.89,9,0.3,1227.81,-65.54,2024,1,1,4,28,6,1,January,Sunday
13347,2024-01-28,2024-01-29,First Class,C-1094,Customer C-1094,Corporate,Texas City 4,Texas,Central,Technology,Accessories,Global Accessories 935,1622.76,7,0.0,4666.087500000001,962.6787499999998,2024,1,1,4,28,6,1,January,Sunday
5568,2024-01-28,2024-01-29,Second Class,C-3082,Customer C-3082,Corporate,Florida City 1,Florida,South,Furniture,Bookcases,Premium Bookcases 471,100.34,6,0.0,602.04,223.0,2024,1,1,4,28,6,1,January,Sunday
7559,2024-01-28,2024-02-01,Standard Class,C-4349,Customer C-4349,Consumer,Virginia City 1,Virginia,South,Furniture,Bookcases,Acme Bookcases 546,165.5,9,0.2,1191.6,139.47,2024,1,1,4,28,6,1,January,Sunday
11940,2024-01-28,2024-01-31,Second Class,C-1683,Customer C-1683,Consumer,Oregon City 2,Oregon,West,Office Supplies,Art,Value Art 360,13.37,7,0.0,93.59,31.68,2024,1,1,4,28,6,1,January,Sunday
5731,2024-01-28,2024-02-02,Standard Class,C-1618,Customer C-1618,Consumer,Texas City 1,Texas,Central,Furniture,Bookcases,Value Bookcases 690,122.76,4,0.0,491.04,169.39,2024,1,1,4,28,6,1,January,Sunday
7154,2024-01-28,2024-01-28,First Class,C-1062,Customer C-1062,Corporate,New York City 2,New York,East,Clothing,T-Shirts,Global T-Shirts 388,129.09,8,0.0,1032.72,365.77,2024,1,1,4,28,6,1,January,Sunday
7848,2024-01-28,2024-02-02,Same Day,C-2313,Customer C-2313,Corporate,Massachusetts City 4,Massachusetts,East,Clothing,Jackets,Global Jackets 735,118.11,1,0.5,59.06,-10.79,2024,1,1,4,28,6,1,January,Sunday
11997,2024-01-29,2024-01-30,First Class,C-2121,Customer C-2121,Corporate,Tennessee City 4,Tennessee,South,Furniture,Bookcases,Global Bookcases 841,792.07,6,0.3,3326.69,-191.74,2024,1,1,5,29,0,0,January,Monday
6337,2024-01-29,2024-01-30,Second Class,C-2181,Customer C-2181,Consumer,Oregon City 1,Oregon,West,Home & Garden,Plants,Acme Plants 607,44.62,9,0.0,401.58,97.96,2024,1,1,5,29,0,0,January,Monday
5563,2024-01-29,2024-02-01,Standard Class,C-2868,Customer C-2868,Consumer,Pennsylvania City 4,Pennsylvania,East,Office Supplies,Accessories,Acme Accessories 190,46.99,4,0.0,187.96,39.37,2024,1,1,5,29,0,0,January,Monday
10823,2024-01-29,2024-02-01,Same Day,C-3830,Customer C-3830,Consumer,Tennessee City 3,Tennessee,South,Technology,Copiers,Value Copiers 118,271.33,9,0.0,2441.97,641.95,2024,1,1,5,29,0,0,January,Monday
5375,2024-01-29,2024-02-02,Second Class,C-3750,Customer C-3750,Corporate,Tennessee City 3,Tennessee,South,Home & Garden,Kitchenware,Best Kitchenware 632,40.47,7,0.4,169.97,-33.61,2024,1,1,5,29,0,0,January,Monday
6086,2024-01-29,2024-01-31,Same Day,C-2065,Customer C-2065,Corporate,California City 4,California,West,Home & Garden,Decor,Global Decor 563,248.11,4,0.0,992.44,210.47,2024,1,1,5,29,0,0,January,Monday
10046,2024-01-29,2024-02-01,Second Class,C-3952,Customer C-3952,Consumer,Washington City 4,Washington,West,Office Supplies,Art,Value Art 456,95.28,9,0.0,857.52,319.3,2024,1,1,5,29,0,0,January,Monday
7913,2024-01-29,2024-01-31,Second Class,C-4138,Customer C-4138,Corporate,Illinois City 2,Illinois,Central,Clothing,T-Shirts,Value T-Shirts 924,101.86,3,0.0,305.58,70.77,2024,1,1,5,29,0,0,January,Monday
10905,2024-01-29,2024-01-31,Same Day,C-1920,Customer C-1920,Consumer,Ohio City 3,Ohio,East,Office Supplies,Envelopes,Acme Envelopes 178,90.97,1,0.0,90.97,24.66,2024,1,1,5,29,0,0,January,Monday
3188,2024-01-30,2024-01-31,Standard Class,C-1878,Customer C-1878,Consumer,Arizona City 1,Arizona,West,Clothing,T-Shirts,Best T-Shirts 747,44.15,9,0.0,397.35,127.86,2024,1,1,5,30,1,0,January,Tuesday
5319,2024-01-30,2024-02-02,Standard Class,C-4455,Customer C-4455,Consumer,Oregon City 2,Oregon,West,Clothing,Dresses,Premium Dresses 357,73.63,8,0.0,589.04,123.8,2024,1,1,5,30,1,0,January,Tuesday
10639,2024-01-30,2024-02-02,First Class,C-1562,Customer C-1562,Consumer,Virginia City 3,Virginia,South,Clothing,Trousers,Global Trousers 168,152.01,1,0.0,152.01,42.73,2024,1,1,5,30,1,0,January,Tuesday
14873,2024-01-30,2024-01-30,First Class,C-2169,Customer C-2169,Consumer,Texas City 1,Texas,Central,Furniture,Tables,Premium Tables 286,273.22,2,0.0,546.44,212.73,2024,1,1,5,30,1,0,January,Tuesday
8941,2024-01-30,2024-02-02,Same Day,C-1246,Customer C-1246,Home Office,Tennessee City 2,Tennessee,South,Furniture,Bookcases,Acme Bookcases 851,839.74,8,0.0,4666.087500000001,962.6787499999998,2024,1,1,5,30,1,0,January,Tuesday
14538,2024-01-30,2024-02-01,Standard Class,C-2638,Customer C-2638,Home Office,Texas City 4,Texas,Central,Clothing,Trousers,Value Trousers 531,187.51,7,0.0,1312.57,442.18,2024,1,1,5,30,1,0,January,Tuesday
13917,2024-01-30,2024-02-04,Same Day,C-2290,Customer C-2290,Consumer,Arizona City 2,Arizona,West,Office Supplies,Envelopes,Best Envelopes 405,17.88,1,0.4,10.73,-1.78,2024,1,1,5,30,1,0,January,Tuesday
8046,2024-01-31,2024-01-31,First Class,C-3664,Customer C-3664,Consumer,Virginia City 3,Virginia,South,Furniture,Tables,Global Tables 349,910.92,7,0.0,4666.087500000001,962.6787499999998,2024,1,1,5,31,2,0,January,Wednesday
9133,2024-01-31,2024-02-04,First Class,C-2728,Customer C-2728,Home Office,California City 2,California,West,Furniture,Bookcases,Acme Bookcases 649,388.31,2,0.0,776.62,241.52,2024,1,1,5,31,2,0,January,Wednesday
11268,2024-01-31,2024-02-01,First Class,C-2349,Customer C-2349,Home Office,New York City 3,New York,East,Technology,Phones,Acme Phones 431,722.75,7,0.0,4666.087500000001,962.6787499999998,2024,1,1,5,31,2,0,January,Wednesday
6742,2024-01-31,2024-02-01,Second Class,C-1551,Customer C-1551,Corporate,California City 4,California,West,Office Supplies,Accessories,Global Accessories 231,71.6,8,0.0,572.8,190.55,2024,1,1,5,31,2,0,January,Wednesday
7175,2024-01-31,2024-02-01,Standard Class,C-1605,Customer C-1605,Home Office,New York City 1,New York,East,Technology,Machines,Premium Machines 259,1468.06,9,0.0,4666.087500000001,962.6787499999998,2024,1,1,5,31,2,0,January,Wednesday
14579,2024-01-31,2024-02-05,Second Class,C-3416,Customer C-3416,Home Office,California City 3,California,West,Office Supplies,Binders,Value Binders 730,37.68,9,0.4,203.47,-16.76,2024,1,1,5,31,2,0,January,Wednesday
11092,2024-01-31,2024-02-01,Second Class,C-4374,Customer C-4374,Corporate,New York City 1,New York,East,Home & Garden,Kitchenware,Value Kitchenware 156,120.78,8,0.4,579.74,-27.03,2024,1,1,5,31,2,0,January,Wednesday
13507,2024-01-31,2024-02-01,Standard Class,C-2782,Customer C-2782,Home Office,Oregon City 1,Oregon,West,Furniture,Chairs,Value Chairs 244,683.68,5,0.1,3076.56,895.64,2024,1,1,5,31,2,0,January,Wednesday
4761,2024-01-31,2024-02-01,Same Day,C-2955,Customer C-2955,Consumer,Tennessee City 2,Tennessee,South,Home & Garden,Plants,Premium Plants 620,127.84,3,0.1,345.17,55.53,2024,1,1,5,31,2,0,January,Wednesday
13467,2024-01-31,2024-02-04,First Class,C-2394,Customer C-2394,Consumer,Virginia City 2,Virginia,South,Home & Garden,Plants,Best Plants 871,228.22,4,0.0,912.88,293.5,2024,1,1,5,31,2,0,January,Wednesday
10090,2024-01-31,2024-02-04,Second Class,C-2637,Customer C-2637,Consumer,Washington City 1,Washington,West,Office Supplies,Supplies,Premium Supplies 534,52.68,1,0.0,52.68,15.45,2024,1,1,5,31,2,0,January,Wednesday
11877,2024-01-31,2024-02-05,First Class,C-2321,Customer C-2321,Corporate,Ohio City 3,Ohio,East,Technology,Machines,Acme Machines 392,194.07,5,0.1,873.32,196.86,2024,1,1,5,31,2,0,January,Wednesday
5225,2024-01-31,2024-01-31,First Class,C-2278,Customer C-2278,Corporate,Indiana City 3,Indiana,Central,Furniture,Tables,Premium Tables 107,319.66,1,0.5,159.83,-30.96,2024,1,1,5,31,2,0,January,Wednesday
5774,2024-01-31,2024-02-03,First Class,C-2141,Customer C-2141,Corporate,Ohio City 4,Ohio,East,Home & Garden,Garden Tools,Value Garden Tools 309,239.49,7,0.0,1676.43,398.59,2024,1,1,5,31,2,0,January,Wednesday
11779,2024-01-31,2024-02-04,Second Class,C-3218,Customer C-3218,Consumer,Washington City 1,Washington,West,Furniture,Tables,Value Tables 529,291.6,3,0.1,787.32,141.52,2024,1,1,5,31,2,0,January,Wednesday
10215,2024-01-31,2024-02-04,Same Day,C-2446,Customer C-2446,Corporate,Illinois City 4,Illinois,Central,Home & Garden,Kitchenware,Global Kitchenware 475,195.28,5,0.2,781.12,8.07,2024,1,1,5,31,2,0,January,Wednesday
11411,2024-02-01,2024-02-04,Standard Class,C-3971,Customer C-3971,Home Office,Pennsylvania City 4,Pennsylvania,East,Technology,Phones,Best Phones 511,693.83,7,0.5,2428.41,-330.51,2024,1,2,5,1,3,0,February,Thursday
2321,2024-02-01,2024-02-05,Standard Class,C-3238,Customer C-3238,Corporate,Michigan City 4,Michigan,Central,Technology,Accessories,Best Accessories 814,138.79,7,0.2,777.22,23.52,2024,1,2,5,1,3,0,February,Thursday
8283,2024-02-01,2024-02-02,Same Day,C-4160,Customer C-4160,Corporate,California City 2,California,West,Furniture,Bookcases,Best Bookcases 928,441.22,1,0.5,220.61,-26.53,2024,1,2,5,1,3,0,February,Thursday
482,2024-02-01,2024-02-04,Second Class,C-1353,Customer C-1353,Home Office,North Carolina City 4,North Carolina,South,Technology,Copiers,Global Copiers 673,497.21,7,0.0,3480.47,962.6787499999998,2024,1,2,5,1,3,0,February,Thursday
2446,2024-02-01,2024-02-03,Standard Class,C-2533,Customer C-2533,Corporate,California City 1,California,West,Technology,Phones,Acme Phones 515,896.87,3,0.0,2690.61,584.47,2024,1,2,5,1,3,0,February,Thursday
2836,2024-02-01,2024-02-04,Second Class,C-1097,Customer C-1097,Corporate,California City 2,California,West,Home & Garden,Decor,Value Decor 578,255.03,5,0.0,1275.15,468.67,2024,1,2,5,1,3,0,February,Thursday
23,2024-02-01,2024-02-04,First Class,C-3703,Customer C-3703,Consumer,Michigan City 3,Michigan,Central,Home & Garden,Kitchenware,Value Kitchenware 449,159.73,2,0.0,319.46,114.7,2024,1,2,5,1,3,0,February,Thursday
10702,2024-02-01,2024-02-03,Same Day,C-3251,Customer C-3251,Consumer,California City 4,California,West,Home & Garden,Garden Tools,Value Garden Tools 701,107.9,4,0.0,431.6,88.82,2024,1,2,5,1,3,0,February,Thursday
8009,2024-02-01,2024-02-03,Standard Class,C-3462,Customer C-3462,Home Office,Massachusetts City 3,Massachusetts,East,Clothing,T-Shirts,Best T-Shirts 871,27.01,4,0.5,54.02,-6.15,2024,1,2,5,1,3,0,February,Thursday
11123,2024-02-01,2024-02-02,Second Class,C-1809,Customer C-1809,Consumer,Virginia City 2,Virginia,South,Clothing,Jackets,Value Jackets 448,164.11,4,0.1,590.8,78.97,2024,1,2,5,1,3,0,February,Thursday
6964,2024-02-01,2024-02-06,Standard Class,C-2686,Customer C-2686,Corporate,Michigan City 3,Michigan,Central,Home & Garden,Plants,Premium Plants 612,183.15,6,0.0,1098.9,353.86,2024,1,2,5,1,3,0,February,Thursday
8893,2024-02-02,2024-02-03,Second Class,C-1326,Customer C-1326,Corporate,Virginia City 3,Virginia,South,Furniture,Chairs,Best Chairs 892,357.11,1,0.5,178.56,-27.73,2024,1,2,5,2,4,0,February,Friday
13677,2024-02-02,2024-02-03,Second Class,C-2472,Customer C-2472,Corporate,North Carolina City 2,North Carolina,South,Furniture,Tables,Value Tables 856,95.02,1,0.3,66.51,1.84,2024,1,2,5,2,4,0,February,Friday
5163,2024-02-02,2024-02-04,Same Day,C-1597,Customer C-1597,Consumer,Illinois City 3,Illinois,Central,Clothing,Dresses,Best Dresses 701,155.53,6,0.0,933.18,194.14,2024,1,2,5,2,4,0,February,Friday
195,2024-02-02,2024-02-02,First Class,C-4756,Customer C-4756,Home Office,Virginia City 2,Virginia,South,Office Supplies,Binders,Best Binders 454,5.58,2,0.2,8.93,0.14,2024,1,2,5,2,4,0,February,Friday
10108,2024-02-02,2024-02-02,Standard Class,C-3345,Customer C-3345,Consumer,Michigan City 2,Michigan,Central,Furniture,Furnishings,Acme Furnishings 912,250.09,3,0.0,750.27,290.4,2024,1,2,5,2,4,0,February,Friday
14567,2024-02-02,2024-02-03,First Class,C-1249,Customer C-1249,Corporate,Tennessee City 3,Tennessee,South,Home & Garden,Decor,Acme Decor 868,234.62,4,0.0,938.48,309.63,2024,1,2,5,2,4,0,February,Friday
3195,2024-02-02,2024-02-05,Same Day,C-4929,Customer C-4929,Corporate,Virginia City 1,Virginia,South,Home & Garden,Decor,Best Decor 457,32.34,8,0.2,206.98,31.46,2024,1,2,5,2,4,0,February,Friday
817,2024-02-02,2024-02-06,First Class,C-2665,Customer C-2665,Home Office,California City 1,California,West,Furniture,Tables,Value Tables 180,520.95,9,0.0,4666.087500000001,939.76,2024,1,2,5,2,4,0,February,Friday
1459,2024-02-03,2024-02-05,First Class,C-3788,Customer C-3788,Consumer,Massachusetts City 1,Massachusetts,East,Furniture,Chairs,Premium Chairs 365,527.92,2,0.0,1055.84,248.11,2024,1,2,5,3,5,1,February,Saturday
10602,2024-02-03,2024-02-06,Same Day,C-4716,Customer C-4716,Consumer,Arizona City 2,Arizona,West,Office Supplies,Binders,Value Binders 846,81.07,2,0.0,162.14,54.75,2024,1,2,5,3,5,1,February,Saturday
3663,2024-02-03,2024-02-06,Same Day,C-4838,Customer C-4838,Consumer,Washington City 4,Washington,West,Technology,Machines,Best Machines 819,1598.77,1,0.0,1598.77,380.34,2024,1,2,5,3,5,1,February,Saturday
1426,2024-02-03,2024-02-05,Same Day,C-1730,Customer C-1730,Consumer,Illinois City 4,Illinois,Central,Office Supplies,Envelopes,Acme Envelopes 431,74.96,8,0.0,599.68,133.71,2024,1,2,5,3,5,1,February,Saturday
4189,2024-02-03,2024-02-08,Same Day,C-3368,Customer C-3368,Home Office,Michigan City 1,Michigan,Central,Home & Garden,Garden Tools,Acme Garden Tools 762,127.55,3,0.0,382.65,121.42,2024,1,2,5,3,5,1,February,Saturday
9470,2024-02-03,2024-02-08,Second Class,C-3652,Customer C-3652,Consumer,North Carolina City 2,North Carolina,South,Office Supplies,Supplies,Value Supplies 875,63.65,9,0.0,572.85,141.42,2024,1,2,5,3,5,1,February,Saturday
12435,2024-02-04,2024-02-06,Standard Class,C-2700,Customer C-2700,Corporate,Ohio City 3,Ohio,East,Clothing,Trousers,Acme Trousers 448,38.64,2,0.5,38.64,-7.6,2024,1,2,5,4,6,1,February,Sunday
13340,2024-02-04,2024-02-05,Same Day,C-1630,Customer C-1630,Consumer,Indiana City 4,Indiana,Central,Technology,Machines,Acme Machines 777,1089.75,6,0.0,4666.087500000001,962.6787499999998,2024,1,2,5,4,6,1,February,Sunday
8756,2024-02-04,2024-02-04,Same Day,C-4784,Customer C-4784,Corporate,Florida City 3,Florida,South,Clothing,T-Shirts,Best T-Shirts 772,41.7,5,0.0,208.5,55.57,2024,1,2,5,4,6,1,February,Sunday
14961,2024-02-04,2024-02-06,Second Class,C-1256,Customer C-1256,Consumer,Florida City 2,Florida,South,Office Supplies,Accessories,Global Accessories 747,78.52,6,0.0,471.12,144.32,2024,1,2,5,4,6,1,February,Sunday
515,2024-02-04,2024-02-04,Standard Class,C-1545,Customer C-1545,Corporate,Arizona City 2,Arizona,West,Home & Garden,Garden Tools,Value Garden Tools 287,169.66,1,0.0,169.66,44.23,2024,1,2,5,4,6,1,February,Sunday
10787,2024-02-04,2024-02-06,Same Day,C-1264,Customer C-1264,Consumer,North Carolina City 3,North Carolina,South,Furniture,Furnishings,Global Furnishings 382,719.92,7,0.0,4666.087500000001,962.6787499999998,2024,1,2,5,4,6,1,February,Sunday
2707,2024-02-04,2024-02-09,Standard Class,C-2136,Customer C-2136,Corporate,Tennessee City 4,Tennessee,South,Home & Garden,Kitchenware,Value Kitchenware 788,110.86,3,0.0,332.58,97.44,2024,1,2,5,4,6,1,February,Sunday
2259,2024-02-04,2024-02-04,Second Class,C-3800,Customer C-3800,Home Office,Oregon City 3,Oregon,West,Technology,Machines,Global Machines 279,298.89,7,0.0,2092.23,494.79,2024,1,2,5,4,6,1,February,Sunday
3813,2024-02-04,2024-02-07,First Class,C-2140,Customer C-2140,Home Office,Oregon City 4,Oregon,West,Technology,Accessories,Value Accessories 789,1519.66,8,0.4,4666.087500000001,-188.03,2024,1,2,5,4,6,1,February,Sunday
10242,2024-02-04,2024-02-07,Second Class,C-4353,Customer C-4353,Home Office,Indiana City 2,Indiana,Central,Furniture,Chairs,Best Chairs 972,481.14,9,0.3,3031.18,-72.86,2024,1,2,5,4,6,1,February,Sunday
2053,2024-02-04,2024-02-08,First Class,C-2709,Customer C-2709,Home Office,New York City 4,New York,East,Home & Garden,Garden Tools,Value Garden Tools 552,90.96,1,0.3,63.67,-4.83,2024,1,2,5,4,6,1,February,Sunday
5201,2024-02-05,2024-02-05,First Class,C-4536,Customer C-4536,Home Office,Illinois City 3,Illinois,Central,Home & Garden,Kitchenware,Value Kitchenware 720,217.18,6,0.0,1303.08,501.31,2024,1,2,6,5,0,0,February,Monday
931,2024-02-05,2024-02-10,Same Day,C-2166,Customer C-2166,Consumer,Virginia City 4,Virginia,South,Furniture,Tables,Acme Tables 686,253.23,3,0.0,759.69,196.28,2024,1,2,6,5,0,0,February,Monday
1998,2024-02-05,2024-02-09,First Class,C-3475,Customer C-3475,Consumer,Ohio City 3,Ohio,East,Home & Garden,Garden Tools,Acme Garden Tools 531,64.25,4,0.2,205.6,5.76,2024,1,2,6,5,0,0,February,Monday
83,2024-02-05,2024-02-06,Standard Class,C-4118,Customer C-4118,Consumer,North Carolina City 1,North Carolina,South,Furniture,Bookcases,Global Bookcases 358,889.6,7,0.0,4666.087500000001,962.6787499999998,2024,1,2,6,5,0,0,February,Monday
2292,2024-02-05,2024-02-05,First Class,C-4749,Customer C-4749,Corporate,Texas City 4,Texas,Central,Office Supplies,Envelopes,Global Envelopes 220,6.87,4,0.2,21.98,2.12,2024,1,2,6,5,0,0,February,Monday
8408,2024-02-05,2024-02-05,Standard Class,C-4331,Customer C-4331,Consumer,Texas City 2,Texas,Central,Home & Garden,Kitchenware,Best Kitchenware 138,184.91,2,0.0,369.82,103.13,2024,1,2,6,5,0,0,February,Monday
742,2024-02-05,2024-02-06,Standard Class,C-2421,Customer C-2421,Corporate,Michigan City 3,Michigan,Central,Furniture,Bookcases,Best Bookcases 731,83.14,7,0.0,581.98,128.8,2024,1,2,6,5,0,0,February,Monday
13709,2024-02-05,2024-02-05,First Class,C-2795,Customer C-2795,Corporate,Tennessee City 1,Tennessee,South,Office Supplies,Envelopes,Global Envelopes 981,50.69,1,0.2,40.55,6.22,2024,1,2,6,5,0,0,February,Monday
5420,2024-02-05,2024-02-10,Second Class,C-3804,Customer C-3804,Home Office,Massachusetts City 3,Massachusetts,East,Home & Garden,Garden Tools,Global Garden Tools 557,101.66,2,0.0,203.32,70.51,2024,1,2,6,5,0,0,February,Monday
7223,2024-02-06,2024-02-09,Standard Class,C-1820,Customer C-1820,Home Office,Indiana City 4,Indiana,Central,Home & Garden,Kitchenware,Premium Kitchenware 121,170.64,7,0.0,1194.48,385.88,2024,1,2,6,6,1,0,February,Tuesday
7156,2024-02-06,2024-02-09,First Class,C-2431,Customer C-2431,Consumer,Massachusetts City 3,Massachusetts,East,Office Supplies,Accessories,Global Accessories 658,69.1,9,0.0,621.9,212.22,2024,1,2,6,6,1,0,February,Tuesday
5047,2024-02-06,2024-02-06,Standard Class,C-3649,Customer C-3649,Home Office,Virginia City 3,Virginia,South,Home & Garden,Kitchenware,Best Kitchenware 928,129.74,3,0.0,389.22,149.34,2024,1,2,6,6,1,0,February,Tuesday
776,2024-02-06,2024-02-09,First Class,C-3491,Customer C-3491,Consumer,Michigan City 3,Michigan,Central,Clothing,T-Shirts,Premium T-Shirts 683,82.47,3,0.0,247.41,50.32,2024,1,2,6,6,1,0,February,Tuesday
11887,2024-02-06,2024-02-06,Second Class,C-1133,Customer C-1133,Consumer,New York City 3,New York,East,Clothing,Dresses,Acme Dresses 184,193.14,5,0.0,965.7,298.6,2024,1,2,6,6,1,0,February,Tuesday
3118,2024-02-06,2024-02-07,Same Day,C-2221,Customer C-2221,Corporate,California City 1,California,West,Technology,Phones,Global Phones 538,1695.89,4,0.0,4666.087500000001,962.6787499999998,2024,1,2,6,6,1,0,February,Tuesday
12710,2024-02-06,2024-02-09,Same Day,C-4884,Customer C-4884,Corporate,Illinois City 2,Illinois,Central,Clothing,Jackets,Value Jackets 353,123.73,9,0.0,1113.57,240.21,2024,1,2,6,6,1,0,February,Tuesday
10266,2024-02-07,2024-02-09,First Class,C-1144,Customer C-1144,Corporate,Oregon City 1,Oregon,West,Office Supplies,Labels,Global Labels 759,82.92,8,0.0,663.36,224.51,2024,1,2,6,7,2,0,February,Wednesday
